Combinations;SNPs only 
q=;limit=
0;16;64;256;1024;4096;16384;65536;1.79769e+308;
1;3.14887e+009;3.14887e+009;3.14887e+009;3.14887e+009;3.14887e+009;3.14887e+009;3.14887e+009;3.14887e+009;
2;3.20565e+009;3.20565e+009;3.20565e+009;3.20565e+009;3.20565e+009;3.20565e+009;3.20565e+009;3.20565e+009;
3;3.26431e+009;3.26453e+009;3.26454e+009;3.26454e+009;3.26454e+009;3.26454e+009;3.26454e+009;3.26454e+009;
4;3.32464e+009;3.32537e+009;3.32588e+009;3.32591e+009;3.32591e+009;3.32591e+009;3.32591e+009;3.32591e+009;
5;3.38667e+009;3.38818e+009;3.3899e+009;3.39129e+009;3.39137e+009;3.39137e+009;3.39137e+009;3.39137e+009;
6;3.45022e+009;3.4529e+009;3.45597e+009;3.46086e+009;3.4649e+009;3.46517e+009;3.46517e+009;3.46517e+009;
7;3.51539e+009;3.51959e+009;3.52435e+009;3.53309e+009;3.54809e+009;3.56025e+009;3.56113e+009;3.56113e+009;
8;3.58209e+009;3.58808e+009;3.59513e+009;3.60796e+009;3.63495e+009;3.68302e+009;3.72012e+009;3.72302e+009;
9;3.65036e+009;3.65857e+009;3.66845e+009;3.68601e+009;3.72554e+009;3.81318e+009;3.97005e+009;4.09563e+009;
10;3.72019e+009;3.73096e+009;3.74404e+009;3.76773e+009;3.82041e+009;3.94795e+009;4.24282e+009;5.15935e+009;
11;3.79158e+009;3.8054e+009;3.82186e+009;3.85318e+009;3.92055e+009;4.09084e+009;4.51767e+009;8.54162e+009;
12;3.8645e+009;3.88186e+009;3.90181e+009;3.94197e+009;4.02739e+009;4.24175e+009;4.81014e+009;1.97364e+010;
13;3.93899e+009;3.96052e+009;3.98427e+009;4.03366e+009;4.14182e+009;4.40389e+009;5.11857e+009;5.75946e+010;
14;4.01499e+009;4.04129e+009;4.06911e+009;4.12779e+009;4.26265e+009;4.58199e+009;5.44921e+009;1.87076e+011;
15;4.09249e+009;4.12426e+009;4.1566e+009;4.22444e+009;4.38863e+009;4.77714e+009;5.80703e+009;6.32078e+011;
16;4.17149e+009;4.20946e+009;4.24683e+009;4.32371e+009;4.518e+009;4.99004e+009;6.20651e+009;2.16843e+012;

Combinations;Indels only 
q=;limit=
0;16;64;256;1024;4096;16384;65536;1.79769e+308;
1;3.10363e+009;3.10363e+009;3.10363e+009;3.10363e+009;3.10363e+009;3.10363e+009;3.10363e+009;3.10363e+009;
2;3.11448e+009;3.11477e+009;3.11478e+009;3.11478e+009;3.11478e+009;3.11478e+009;3.11478e+009;3.11478e+009;
3;3.12635e+009;3.12767e+009;3.12779e+009;3.1278e+009;3.1278e+009;3.1278e+009;3.1278e+009;3.1278e+009;
4;3.13895e+009;3.14216e+009;3.1428e+009;3.14289e+009;3.14292e+009;3.14292e+009;3.14292e+009;3.14292e+009;
5;3.15166e+009;3.15811e+009;3.15986e+009;3.16026e+009;3.16041e+009;3.16051e+009;3.16058e+009;3.16058e+009;
6;3.16435e+009;3.17548e+009;3.17901e+009;3.18012e+009;3.18053e+009;3.18103e+009;3.18155e+009;3.18191e+009;
7;3.17707e+009;3.19328e+009;3.20069e+009;3.20303e+009;3.20398e+009;3.20496e+009;3.20678e+009;3.21061e+009;
8;3.18984e+009;3.21116e+009;3.22583e+009;3.23021e+009;3.23216e+009;3.23396e+009;3.23703e+009;3.26181e+009;
9;3.2027e+009;3.22913e+009;3.25247e+009;3.26382e+009;3.26752e+009;3.27061e+009;3.27566e+009;3.41075e+009;
10;3.21565e+009;3.24735e+009;3.27967e+009;3.30734e+009;3.31426e+009;3.31944e+009;3.32735e+009;3.96863e+009;
11;3.22866e+009;3.26589e+009;3.30693e+009;3.35625e+009;3.37943e+009;3.388e+009;3.39955e+009;7.08369e+009;
12;3.24173e+009;3.28476e+009;3.3342e+009;3.40709e+009;3.47374e+009;3.48929e+009;3.50635e+009;2.11874e+010;
13;3.25483e+009;3.30391e+009;3.3615e+009;3.45726e+009;3.58552e+009;3.64513e+009;3.6705e+009;7.71871e+010;
14;3.26797e+009;3.32331e+009;3.38894e+009;3.50533e+009;3.7043e+009;3.88896e+009;3.93265e+009;2.72144e+011;
15;3.28116e+009;3.34298e+009;3.41669e+009;3.55099e+009;3.82169e+009;4.19172e+009;4.36488e+009;6.16929e+011;
16;3.29439e+009;3.36291e+009;3.44493e+009;3.5951e+009;3.93213e+009;4.52685e+009;5.07909e+009;1.76139e+012;

Combinations;SNPs only 
q=;limit=
0;16;64;256;1024;4096;16384;65536;1.79769e+308;
1;3.14887e+009;3.14887e+009;3.14887e+009;3.14887e+009;3.14887e+009;3.14887e+009;3.14887e+009;3.14887e+009;
2;3.20565e+009;3.20565e+009;3.20565e+009;3.20565e+009;3.20565e+009;3.20565e+009;3.20565e+009;3.20565e+009;
4;3.32464e+009;3.32537e+009;3.32588e+009;3.32591e+009;3.32591e+009;3.32591e+009;3.32591e+009;3.32591e+009;
8;3.58209e+009;3.58808e+009;3.59513e+009;3.60796e+009;3.63495e+009;3.68302e+009;3.72012e+009;3.72302e+009;
16;4.17149e+009;4.20946e+009;4.24683e+009;4.32371e+009;4.518e+009;4.99004e+009;6.20651e+009;2.16843e+012;
32;5.62851e+009;5.88933e+009;6.13356e+009;6.48681e+009;7.20696e+009;9.12039e+009;1.50561e+010;1.33997e+021;
64;9.4774e+009;1.11779e+010;1.29349e+010;1.5586e+010;2.05509e+010;3.12685e+010;5.71634e+010;5.42067e+038;
128;1.90697e+010;2.99715e+010;4.24827e+010;6.15677e+010;9.83296e+010;1.78959e+011;3.72026e+011;3.11334e+073;
256;3.47905e+010;8.76692e+010;1.81934e+011;3.37821e+011;6.17936e+011;1.20739e+012;2.61832e+012;1.49621e+142;

Combinations;Indels only 
q=;limit=
0;16;64;256;1024;4096;16384;65536;1.79769e+308;
1;3.10363e+009;3.10363e+009;3.10363e+009;3.10363e+009;3.10363e+009;3.10363e+009;3.10363e+009;3.10363e+009;
2;3.11448e+009;3.11477e+009;3.11478e+009;3.11478e+009;3.11478e+009;3.11478e+009;3.11478e+009;3.11478e+009;
4;3.13895e+009;3.14216e+009;3.1428e+009;3.14289e+009;3.14292e+009;3.14292e+009;3.14292e+009;3.14292e+009;
8;3.18984e+009;3.21116e+009;3.22583e+009;3.23021e+009;3.23216e+009;3.23396e+009;3.23703e+009;3.26181e+009;
16;3.29439e+009;3.36291e+009;3.44493e+009;3.5951e+009;3.93213e+009;4.52685e+009;5.07909e+009;1.76139e+012;
32;3.50881e+009;3.70832e+009;3.97948e+009;4.42222e+009;5.32072e+009;7.71649e+009;1.56132e+010;1.75722e+016;
64;3.93876e+009;4.46016e+009;5.30878e+009;6.86556e+009;9.91636e+009;1.64471e+010;3.23405e+010;3.70676e+024;
128;4.81303e+009;6.05844e+009;8.31341e+009;1.2864e+010;2.2524e+010;4.38849e+010;9.4102e+010;1.87187e+041;
256;6.64772e+009;9.60754e+009;1.52743e+010;2.73595e+010;5.45874e+010;1.18339e+011;2.74946e+011;7.39207e+077;

Distance;SNPs only 
Distance;#
1;2472875
2;1362932
3;1166786
6;3231585
10;3728217
18;6257889
32;8386794
56;9643473
100;9325494
178;5869381
316;1988993
562;279251
1000;25058
1778;8626
3162;3676
5623;1420
10000;614
17783;268
31623;142
56234;175
100000;22
177828;58
316228;2
562341;1
1000000;0
1778279;1
3162278;17
5623413;1
10000000;1
17782794;2
31622777;6
56234133;0
100000000;0
4294967295;0

Distance;Indels only 
Distance;#
1;857493
2;291907
3;168013
6;238794
10;224905
18;256820
32;256729
56;232082
100;294215
178;455533
316;615923
562;813499
1000;851343
1778;611621
3162;248911
5623;46406
10000;4423
17783;736
31623;248
56234;176
100000;81
177828;75
316228;9
562341;2
1000000;0
1778279;1
3162278;17
5623413;1
10000000;1
17782794;2
31622777;6
56234133;0
100000000;0
4294967295;0

Distance;SNPs and Indels 
Distance;#
1;3845569
2;1825651
3;1471885
6;3797974
10;4335954
18;7139712
32;9298447
56;10386345
100;9681960
178;5730296
316;1757499
562;218093
1000;21998
1778;8397
3162;3425
5623;1363
10000;556
17783;252
31623;130
56234;175
100000;19
177828;57
316228;2
562341;1
1000000;0
1778279;1
3162278;17
5623413;1
10000000;1
17782794;2
31622777;6
56234133;0
100000000;0
4294967295;0

q=16;SNPs only 
Number of variants;#
0;2382192272
1;591398244
2;101234360
3;15713442
4;2988677
5;741910
6;230143
7;84691
8;38374
9;22143
10;17365
11;14985
12;12973
13;10322
14;7368
15;5597
16;5825

q=16;Indels only 
Number of variants;#
0;3015260220
1;64230397
2;10275393
3;3074003
4;1139279
5;402221
6;131993
7;45139
8;19055
9;14976
10;18237
11;24212
12;27263
13;24415
14;17438
15;10145
16;3965

q=16;SNPs and Indels 
Number of variants;#
0;2333597463
1;615841403
2;115107908
3;21360643
4;5434772
5;1868794
6;751246
7;325089
8;146471
9;73588
10;47546
11;40674
12;38489
13;33500
14;24410
15;15843
16;10852

q=201;SNPs only 
Number of variants;#
0;388663566
1;317398430
2;484994379
3;534163405
4;466509109
5;344420239
6;225027032
7;135027545
8;77220459
9;43657092
10;25165417
11;15200668
12;9734891
13;6643593
14;4698706
15;3432647
16;2570526
17;1957177
18;1501014
19;1160730
20;915022
21;731208
22;587980
23;480417
24;390032
25;321842
26;268693
27;224123
28;190477
29;163947
30;141548
31;123990
32;105248
33;90587
34;80133
35;69528
36;59826
37;53344
38;46638
39;40746
40;34926
41;31406
42;27354
43;25273
44;23192
45;21235
46;19076
47;17629
48;15651
49;14058
50;12991
51;11451
52;10335
53;9501
54;8670
55;8475
56;7866
57;7048
58;6376
59;5873
60;5513
61;5154
62;4762
63;4248
64;4067
65;3705
66;3256
67;3173
68;2936
69;2672
70;2668
71;2574
72;2378
73;2284
74;2192
75;2244
76;2006
77;1923
78;1887
79;1774
80;1757
81;1664
82;1683
83;1514
84;1501
85;1411
86;1337
87;1419
88;1264
89;1356
90;1357
91;1224
92;1164
93;1224
94;1165
95;1250
96;1225
97;1111
98;964
99;913
100;897
101;912
102;901
103;941
104;946
105;958
106;898
107;833
108;819
109;958
110;955
111;908
112;900
113;865
114;853
115;739
116;851
117;934
118;1094
119;1186
120;1244
121;1337
122;1451
123;1592
124;1619
125;1579
126;1622
127;1477
128;1552
129;1583
130;1442
131;1447
132;1322
133;1538
134;1392
135;1516
136;1396
137;1376
138;1349
139;1288
140;1181
141;1059
142;1071
143;1015
144;1086
145;1097
146;1009
147;932
148;1125
149;1141
150;1120
151;1045
152;1003
153;1074
154;1039
155;904
156;774
157;633
158;686
159;647
160;652
161;620
162;601
163;566
164;383
165;429
166;446
167;416
168;358
169;338
170;300
171;288
172;287
173;336
174;374
175;301
176;283
177;311
178;304
179;362
180;325
181;341
182;296
183;290
184;208
185;177
186;324
187;267
188;232
189;213
190;191
191;245
192;210
193;164
194;160
195;175
196;312
197;330
198;139
199;237
200;404
201;311

q=201;Indels only 
Number of variants;#
0;2342512151
1;499053792
2;140373422
3;52756888
4;25214458
5;13457429
6;7590480
7;4559760
8;2888405
9;1868388
10;1248166
11;835982
12;581205
13;403484
14;290475
15;216094
16;158905
17;123430
18;93077
19;71277
20;55852
21;42733
22;36070
23;28138
24;19819
25;16750
26;14223
27;10776
28;9004
29;7570
30;5652
31;4941
32;4097
33;2829
34;2592
35;2097
36;1822
37;1523
38;1136
39;991
40;639
41;709
42;806
43;705
44;424
45;345
46;342
47;276
48;296
49;316
50;289
51;199
52;184
53;230
54;242
55;272
56;280
57;169
58;145
59;181
60;154
61;237
62;123
63;121
64;121
65;133
66;133
67;120
68;133
69;127
70;139
71;114
72;98
73;79
74;90
75;59
76;74
77;66
78;50
79;54
80;57
81;67
82;74
83;50
84;120
85;49
86;45
87;50
88;40
89;42
90;53
91;50
92;46
93;47
94;54
95;54
96;73
97;63
98;82
99;58
100;43
101;56
102;55
103;68
104;59
105;48
106;66
107;76
108;80
109;88
110;75
111;76
112;84
113;121
114;118
115;114
116;158
117;135
118;154
119;152
120;150
121;194
122;223
123;277
124;346
125;407
126;492
127;724
128;1060
129;1265
130;1386
131;1654
132;2226
133;2572
134;3052
135;3668
136;4065
137;4368
138;4724
139;5342
140;5847
141;6240
142;6140
143;6233
144;5972
145;5413
146;5170
147;4718
148;4491
149;4032
150;3378
151;2998
152;2499
153;2251
154;1883
155;1578
156;1450
157;1277
158;1196
159;1224
160;1168
161;1134
162;1109
163;1415
164;1626
165;1647
166;1517
167;1510
168;1577
169;1351
170;1393
171;1430
172;1237
173;925
174;950
175;745
176;763
177;607
178;625
179;770
180;577
181;425
182;493
183;514
184;529
185;381
186;401
187;241
188;355
189;156
190;146
191;110
192;128
193;87
194;75
195;59
196;7
197;11
198;0
199;0
200;0
201;0

q=201;SNPs and Indels 
Number of variants;#
0;365603656
1;267632678
2;429059298
3;500222880
4;463665270
5;365031514
6;255367513
7;164812035
8;101366343
9;61355015
10;37568201
11;23598768
12;15442576
13;10575654
14;7439986
15;5428334
16;4030963
17;3061436
18;2358978
19;1838598
20;1453626
21;1158420
22;940017
23;776115
24;639052
25;534766
26;451764
27;385660
28;327145
29;283896
30;244319
31;213022
32;184944
33;161150
34;141587
35;125301
36;110500
37;97053
38;87625
39;75291
40;67174
41;59014
42;51224
43;45617
44;39461
45;35369
46;31362
47;28163
48;25420
49;23975
50;21032
51;18597
52;16792
53;15385
54;13854
55;12376
56;11459
57;10420
58;9917
59;9081
60;8106
61;7442
62;7025
63;6414
64;5922
65;5319
66;4932
67;4552
68;4156
69;3851
70;3610
71;3374
72;2953
73;2806
74;2788
75;2800
76;2639
77;2539
78;2569
79;2469
80;2189
81;2179
82;2150
83;2021
84;1912
85;1852
86;1827
87;1785
88;1602
89;1605
90;1706
91;1664
92;1583
93;1637
94;1550
95;1583
96;1598
97;1538
98;1440
99;1270
100;1251
101;1134
102;1081
103;1117
104;988
105;887
106;865
107;857
108;830
109;922
110;1034
111;918
112;967
113;937
114;931
115;888
116;764
117;821
118;784
119;702
120;785
121;742
122;919
123;1002
124;1074
125;1031
126;1149
127;1290
128;1468
129;1596
130;1972
131;2106
132;2567
133;2722
134;3204
135;3667
136;4286
137;4706
138;4709
139;5458
140;6117
141;6462
142;6734
143;6911
144;6953
145;6679
146;6237
147;5655
148;5380
149;5449
150;5049
151;4408
152;3723
153;3416
154;3277
155;2643
156;2202
157;2179
158;2021
159;1959
160;1803
161;1685
162;1558
163;1732
164;1936
165;2155
166;2033
167;2025
168;1983
169;1786
170;1604
171;1787
172;1715
173;1342
174;1301
175;1113
176;1071
177;963
178;841
179;832
180;798
181;568
182;831
183;743
184;725
185;755
186;788
187;658
188;611
189;486
190;360
191;370
192;415
193;371
194;274
195;334
196;402
197;524
198;321
199;350
200;433
201;311

IndelLength 
Length;#
-246;1
-245;0
-244;1
-243;0
-242;0
-241;0
-240;0
-239;1
-238;0
-237;0
-236;0
-235;0
-234;0
-233;0
-232;1
-231;0
-230;0
-229;1
-228;0
-227;0
-226;0
-225;0
-224;1
-223;0
-222;0
-221;0
-220;0
-219;1
-218;0
-217;0
-216;0
-215;0
-214;0
-213;0
-212;0
-211;2
-210;0
-209;0
-208;0
-207;0
-206;1
-205;0
-204;0
-203;1
-202;1
-201;1
-200;0
-199;0
-198;0
-197;1
-196;2
-195;0
-194;0
-193;1
-192;0
-191;1
-190;0
-189;1
-188;0
-187;1
-186;0
-185;1
-184;0
-183;0
-182;0
-181;0
-180;0
-179;1
-178;0
-177;1
-176;0
-175;1
-174;0
-173;0
-172;0
-171;0
-170;1
-169;0
-168;0
-167;0
-166;1
-165;2
-164;0
-163;3
-162;1
-161;2
-160;0
-159;1
-158;0
-157;1
-156;1
-155;1
-154;2
-153;0
-152;0
-151;3
-150;0
-149;1
-148;2
-147;2
-146;0
-145;2
-144;0
-143;1
-142;0
-141;1
-140;1
-139;1
-138;1
-137;0
-136;0
-135;0
-134;1
-133;2
-132;0
-131;2
-130;2
-129;1
-128;2
-127;3
-126;0
-125;3
-124;3
-123;0
-122;2
-121;8
-120;3
-119;1
-118;0
-117;2
-116;1
-115;3
-114;1
-113;5
-112;2
-111;3
-110;3
-109;6
-108;1
-107;2
-106;1
-105;1
-104;1
-103;3
-102;3
-101;3
-100;6
-99;4
-98;3
-97;3
-96;1
-95;2
-94;0
-93;4
-92;3
-91;6
-90;1
-89;5
-88;2
-87;4
-86;3
-85;7
-84;3
-83;3
-82;8
-81;5
-80;1
-79;7
-78;0
-77;6
-76;4
-75;4
-74;2
-73;12
-72;3
-71;6
-70;5
-69;6
-68;7
-67;10
-66;4
-65;11
-64;9
-63;8
-62;8
-61;10
-60;6
-59;9
-58;5
-57;10
-56;9
-55;10
-54;6
-53;7
-52;12
-51;11
-50;7
-49;4
-48;5
-47;7
-46;12
-45;19
-44;8
-43;13
-42;12
-41;21
-40;11
-39;18
-38;23
-37;20
-36;10
-35;15
-34;15
-33;42
-32;24
-31;35
-30;12
-29;44
-28;25
-27;42
-26;35
-25;50
-24;32
-23;62
-22;44
-21;98
-20;62
-19;129
-18;54
-17;146
-16;91
-15;180
-14;106
-13;328
-12;179
-11;752
-10;499
-9;1123
-8;578
-7;1493
-6;1218
-5;4120
-4;3263
-3;11862
-2;449708
-1;4323859
0;0
1;0
2;1819636
3;737106
4;345723
5;471979
6;141541
7;128956
8;43560
9;106775
10;35912
11;61842
12;15910
13;39774
14;11915
15;15399
16;11850
17;18970
18;7263
19;10919
20;5603
21;11496
22;4988
23;5862
24;3540
25;6882
26;3508
27;3878
28;2381
29;4028
30;1811
31;3098
32;1583
33;2737
34;1293
35;1709
36;1217
37;1998
38;1018
39;1456
40;920
41;1718
42;761
43;1182
44;613
45;999
46;615
47;327
48;256
49;410
50;265
51;296
52;166
53;197
54;130
55;188
56;127
57;150
58;94
59;138
60;82
61;153
62;92
63;123
64;85
65;124
66;83
67;99
68;64
69;85
70;55
71;89
72;67
73;102
74;63
75;77
76;53
77;79
78;43
79;74
80;41
81;80
82;45
83;55
84;34
85;52
86;31
87;46
88;39
89;36
90;29
91;51
92;33
93;43
94;40
95;25
96;23
97;36
98;26
99;38
100;26
101;33
102;21
103;28
104;21
105;26
106;36
107;17
108;17
109;35
110;26
111;18
112;19
113;28
114;16
115;19
116;19
117;29
118;10
119;27
120;21
121;28
122;19
123;19
124;12
125;22
126;20
127;29
128;13
129;13
130;14
131;5
132;7
133;8
134;3
135;14
136;16
137;17
138;6
139;14
140;4
141;10
142;3
143;6
144;4
145;4
146;3
147;4
148;10
149;8
150;7
151;8
152;5
153;5
154;5
155;9
156;1
157;4
158;5
159;2
160;9
161;6
162;6
163;5
164;1
165;4
166;7
167;5
168;7
169;6
170;11
171;4
172;8
173;5
174;3
175;9
176;8
177;4
178;5
179;5
180;4
181;7
182;6
183;6
184;4
185;9
186;0
187;7
188;5
189;4
190;5
191;4
192;5
193;2
194;1
195;3
196;1
197;3
198;4
199;5
200;1
201;5
202;0
203;2
204;4
205;4
206;5
207;0
208;4
209;4
210;1
211;6
212;0
213;4
214;3
215;1
216;4
217;8
218;4
219;3
220;1
221;5
222;0
223;3
224;3
225;2
226;0
227;5
228;3
229;5
230;5
231;4
232;4
233;3
234;2
235;8
236;8
237;2
238;3
239;1
240;3
241;4
242;2
243;4
244;2
245;3
246;3
247;1
248;2
249;6
250;0
251;4
252;3
253;7
254;5

Number of variants per position;SNPs only 
Number of variants;#
1;53370027
2;368646
3;14712
4;292
5;69
6;11
7;2
8;2

Number of variants per position;Indels only 
Number of variants;#
1;4894469
2;1112030
3;269565
4;97980
5;45692
6;23756
7;11986
8;6508
9;3407
10;1941
11;1058
12;626
13;358
14;229
15;139
16;83
17;55
18;30
19;23
20;14
21;7
22;9
23;0
24;3
25;2
26;0
27;0
28;2
29;0
30;0
31;1

Many variants in one window 
SNPs;Indels
2;0
1;0
2;0
1;0
1;0
1;0
3;0
1;2
2;2
1;0
2;0
2;0
3;0
3;0
2;0
3;0
3;0
3;0
2;0
2;0
2;0
2;0
3;0
3;0
3;0
2;0
2;0
3;0
1;0
2;0
2;0
2;0
2;0
2;0
2;0
1;0
2;0
2;0
3;0
2;0
2;0
3;0
3;0
1;0
2;0
1;0
3;1
2;2
3;0
1;0
2;0
2;0
2;0
1;1
3;0
3;0
2;0
2;0
2;0
3;0
2;0
2;0
3;0
3;0
3;0
2;0
3;0
2;0
3;0
2;0
1;0
3;0
2;0
2;1
3;0
2;0
2;0
2;0
2;0
3;0
2;0
3;0
1;0
2;0
2;0
3;0
3;0
2;0
3;0
2;0
2;0
2;0
3;0
2;0
1;0
2;0
2;0
2;0
2;0
2;0
3;0
3;0
2;0
1;0
2;0
3;1
2;0
2;0
1;0
3;0
1;0
3;0
1;0
3;0
2;0
2;0
3;0
2;0
2;0
3;0
2;0
2;0
3;0
2;0
1;0
2;0
1;0
2;0
3;0
2;0
3;0
2;0
2;0
2;0
3;0
2;0
3;0
2;0
3;0
2;0
2;0
2;0
3;1
2;0
2;0
1;0
2;0
3;0
2;0
2;0
2;0
2;0
2;0
2;0
3;0
2;0
2;0
3;0
1;0
3;0
3;0
3;0
2;0
2;0
3;1
3;0
2;0
3;3
3;1
3;0
3;0
2;1
2;0
3;0
3;0
2;0
3;0
2;0
2;0
2;0
3;0
2;0
2;0
3;0
3;0
1;0
3;0
2;0
2;0
2;0
3;0
3;0
2;0
2;0
2;0
2;0
3;0
2;0
2;0
2;0
2;0

Number of sequences with variants on all positions;SNPs only 
Length=;Allowed gap length=
0;0;1;2;3;4;
